case_id,mode,gap_mm,freq_hz,target_bn_t,d_lam_mm,y_mm,bx_abs_t,by_abs_t
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,42.542000,1.335619e-02,9.430906e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,42.968000,1.571806e-02,9.497401e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,43.394000,1.770122e-02,9.565630e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,43.820000,1.964894e-02,9.626884e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,44.246000,2.147791e-02,9.664759e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,44.672000,2.330688e-02,9.702633e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,45.098000,2.550159e-02,9.748157e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,45.524000,3.013262e-02,9.789533e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,45.950000,3.432456e-02,9.833736e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,46.376000,3.832964e-02,9.879183e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,46.802000,4.153513e-02,9.907077e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,47.228000,4.758646e-02,9.911465e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,47.654000,5.453110e-02,9.935138e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,48.080000,6.147574e-02,9.958811e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,48.506000,6.842038e-02,9.982485e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,48.932000,7.536501e-02,1.000616e+00
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,49.358000,8.230965e-02,1.002983e+00
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,49.784000,8.981921e-02,1.002238e+00
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,50.210000,9.785482e-02,9.985942e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,50.636000,1.058904e-01,9.949505e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,51.062000,1.190084e-01,9.911569e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,51.488000,1.323543e-01,9.873566e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,51.914000,1.457001e-01,9.835564e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,52.340000,1.590460e-01,9.797561e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,52.766000,1.730037e-01,9.811183e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,53.192000,1.956759e-01,9.720220e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,53.618000,2.126082e-01,9.610775e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,54.044000,2.282039e-01,9.504329e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,54.470000,2.437996e-01,9.397884e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,54.896000,2.593953e-01,9.291438e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,55.322000,2.767818e-01,9.129311e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,55.748000,2.948909e-01,8.944714e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,56.174000,3.130000e-01,8.760117e-01
B30003,LT0_OFF,2.000000,10000,1.000000,0.010000,56.600000,3.311092e-01,8.575520e-01
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,14.000000,3.243921e-02,8.631326e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,14.426000,3.097122e-02,8.800713e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,14.852000,2.950323e-02,8.970099e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,15.278000,2.803524e-02,9.139486e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,15.704000,2.647226e-02,9.304122e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,16.130000,2.454705e-02,9.404225e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,16.556000,2.270328e-02,9.505913e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,16.982000,2.085033e-02,9.619774e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,17.408000,1.909640e-02,9.721698e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,17.834000,1.742977e-02,9.793700e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,18.260000,1.576203e-02,9.855192e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,18.686000,1.441578e-02,9.894641e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,19.112000,1.328011e-02,9.919652e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,19.538000,1.209088e-02,9.943078e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,19.964000,1.082520e-02,9.952076e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,20.390000,1.007123e-02,9.929344e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,20.816000,9.360599e-03,9.927609e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,21.242000,8.649964e-03,9.925874e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,21.668000,7.939329e-03,9.924139e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,22.094000,7.228695e-03,9.922404e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,22.520000,6.518060e-03,9.920669e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,22.946000,5.833207e-03,9.938146e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,23.372000,5.149472e-03,9.956455e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,23.798000,4.405488e-03,9.920287e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,24.224000,3.658559e-03,9.881456e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,24.650000,2.911629e-03,9.842624e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,25.076000,2.683677e-03,9.810931e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,25.502000,2.500755e-03,9.779856e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,25.928000,2.225445e-03,9.729242e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,26.354000,1.932991e-03,9.675002e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,26.780000,1.723236e-03,9.614100e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,27.206000,1.553876e-03,9.549944e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,27.632000,1.384515e-03,9.485788e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,28.058000,1.288383e-03,9.427232e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,28.484000,1.251289e-03,9.361114e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,28.910000,1.114681e-03,9.276634e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,29.336000,9.088932e-04,9.193881e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,29.762000,7.031049e-04,9.111128e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,30.188000,5.571948e-04,9.018719e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,30.614000,6.169688e-04,8.893142e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,31.040000,6.767429e-04,8.767565e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,31.466000,5.427377e-04,8.634387e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,31.892000,3.888380e-04,8.494908e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,32.318000,2.349383e-04,8.355429e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,32.744000,1.226837e-04,8.213969e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,33.170000,2.401555e-04,8.061579e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,33.596000,3.576274e-04,7.909190e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,34.022000,4.750992e-04,7.756800e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,34.448000,1.510048e-08,7.657354e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,34.874000,6.299755e-09,7.657353e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,35.300000,2.524958e-09,7.657353e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,35.726000,1.131769e-08,7.657353e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,36.152000,2.012041e-08,7.657353e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,36.578000,2.628429e-04,7.759989e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,37.004000,2.348741e-04,7.917266e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,37.430000,2.069054e-04,8.074542e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,37.856000,3.327318e-04,8.225865e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,38.282000,5.916554e-04,8.372036e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,38.708000,7.215380e-04,8.516267e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,39.134000,6.361087e-04,8.657264e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,39.560000,5.394333e-04,8.791382e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,39.986000,3.825360e-04,8.888661e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,40.412000,2.256386e-04,8.985941e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,40.838000,2.316921e-04,9.093655e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,41.264000,3.845154e-04,9.210768e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,41.690000,6.055473e-04,9.309715e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,42.116000,9.705831e-04,9.370311e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,42.542000,1.335619e-03,9.430906e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,42.968000,1.571806e-03,9.497401e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,43.394000,1.770122e-03,9.565630e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,43.820000,1.964894e-03,9.626884e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,44.246000,2.147791e-03,9.664759e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,44.672000,2.330689e-03,9.702633e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,45.098000,2.550160e-03,9.748157e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,45.524000,3.013262e-03,9.789533e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,45.950000,3.432457e-03,9.833736e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,46.376000,3.832965e-03,9.879183e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,46.802000,4.153513e-03,9.907077e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,47.228000,4.758646e-03,9.911464e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,47.654000,5.453110e-03,9.935138e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,48.080000,6.147574e-03,9.958811e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,48.506000,6.842038e-03,9.982484e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,48.932000,7.536502e-03,1.000616e-01
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,49.358000,8.230965e-03,1.002983e-01
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,49.784000,8.981921e-03,1.002238e-01
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,50.210000,9.785482e-03,9.985942e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,50.636000,1.058904e-02,9.949505e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,51.062000,1.190084e-02,9.911569e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,51.488000,1.323543e-02,9.873566e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,51.914000,1.457001e-02,9.835563e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,52.340000,1.590460e-02,9.797561e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,52.766000,1.730037e-02,9.811183e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,53.192000,1.956759e-02,9.720220e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,53.618000,2.126082e-02,9.610775e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,54.044000,2.282039e-02,9.504329e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,54.470000,2.437996e-02,9.397884e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,54.896000,2.593953e-02,9.291438e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,55.322000,2.767817e-02,9.129311e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,55.748000,2.948909e-02,8.944714e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,56.174000,3.130000e-02,8.760117e-02
B30004,LT0_OFF,2.000000,30000,0.100000,0.010000,56.600000,3.311092e-02,8.575520e-02
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,14.000000,1.621960e-01,4.315663e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,14.426000,1.548561e-01,4.400356e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,14.852000,1.475161e-01,4.485050e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,15.278000,1.401762e-01,4.569743e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,15.704000,1.323613e-01,4.652061e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,16.130000,1.227353e-01,4.702113e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,16.556000,1.135164e-01,4.752956e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,16.982000,1.042517e-01,4.809887e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,17.408000,9.548199e-02,4.860849e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,17.834000,8.714886e-02,4.896850e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,18.260000,7.881014e-02,4.927596e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,18.686000,7.207892e-02,4.947321e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,19.112000,6.640057e-02,4.959826e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,19.538000,6.045440e-02,4.971539e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,19.964000,5.412602e-02,4.976038e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,20.390000,5.035617e-02,4.964672e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,20.816000,4.680299e-02,4.963804e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,21.242000,4.324982e-02,4.962937e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,21.668000,3.969665e-02,4.962070e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,22.094000,3.614347e-02,4.961202e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,22.520000,3.259030e-02,4.960335e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,22.946000,2.916603e-02,4.969073e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,23.372000,2.574736e-02,4.978228e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,23.798000,2.202744e-02,4.960144e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,24.224000,1.829279e-02,4.940728e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,24.650000,1.455815e-02,4.921312e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,25.076000,1.341838e-02,4.905465e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,25.502000,1.250378e-02,4.889928e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,25.928000,1.112722e-02,4.864621e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,26.354000,9.664953e-03,4.837501e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,26.780000,8.616181e-03,4.807050e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,27.206000,7.769379e-03,4.774972e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,27.632000,6.922577e-03,4.742894e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,28.058000,6.441916e-03,4.713616e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,28.484000,6.256445e-03,4.680557e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,28.910000,5.573407e-03,4.638317e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,29.336000,4.544466e-03,4.596940e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,29.762000,3.515524e-03,4.555564e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,30.188000,2.785974e-03,4.509359e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,30.614000,3.084844e-03,4.446571e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,31.040000,3.383715e-03,4.383782e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,31.466000,2.713689e-03,4.317193e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,31.892000,1.944190e-03,4.247454e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,32.318000,1.174692e-03,4.177714e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,32.744000,6.134183e-04,4.106984e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,33.170000,1.200778e-03,4.030790e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,33.596000,1.788137e-03,3.954595e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,34.022000,2.375496e-03,3.878400e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,34.448000,7.550241e-08,3.828677e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,34.874000,3.149878e-08,3.828677e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,35.300000,1.262479e-08,3.828677e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,35.726000,5.658844e-08,3.828676e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,36.152000,1.006020e-07,3.828676e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,36.578000,1.314214e-03,3.879994e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,37.004000,1.174371e-03,3.958633e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,37.430000,1.034527e-03,4.037271e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,37.856000,1.663659e-03,4.112933e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,38.282000,2.958277e-03,4.186018e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,38.708000,3.607690e-03,4.258134e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,39.134000,3.180543e-03,4.328632e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,39.560000,2.697166e-03,4.395691e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,39.986000,1.912680e-03,4.444331e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,40.412000,1.128193e-03,4.492970e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,40.838000,1.158461e-03,4.546827e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,41.264000,1.922577e-03,4.605384e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,41.690000,3.027736e-03,4.654857e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,42.116000,4.852916e-03,4.685155e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,42.542000,6.678095e-03,4.715453e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,42.968000,7.859032e-03,4.748701e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,43.394000,8.850609e-03,4.782815e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,43.820000,9.824471e-03,4.813442e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,44.246000,1.073896e-02,4.832379e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,44.672000,1.165344e-02,4.851317e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,45.098000,1.275080e-02,4.874079e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,45.524000,1.506631e-02,4.894766e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,45.950000,1.716228e-02,4.916868e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,46.376000,1.916482e-02,4.939591e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,46.802000,2.076756e-02,4.953539e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,47.228000,2.379323e-02,4.955732e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,47.654000,2.726555e-02,4.967569e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,48.080000,3.073787e-02,4.979406e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,48.506000,3.421019e-02,4.991242e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,48.932000,3.768251e-02,5.003079e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,49.358000,4.115483e-02,5.014916e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,49.784000,4.490961e-02,5.011189e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,50.210000,4.892741e-02,4.992971e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,50.636000,5.294522e-02,4.974752e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,51.062000,5.950422e-02,4.955785e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,51.488000,6.617714e-02,4.936783e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,51.914000,7.285006e-02,4.917782e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,52.340000,7.952298e-02,4.898780e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,52.766000,8.650186e-02,4.905591e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,53.192000,9.783795e-02,4.860110e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,53.618000,1.063041e-01,4.805387e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,54.044000,1.141019e-01,4.752165e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,54.470000,1.218998e-01,4.698942e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,54.896000,1.296976e-01,4.645719e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,55.322000,1.383909e-01,4.564655e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,55.748000,1.474454e-01,4.472357e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,56.174000,1.565000e-01,4.380059e-01
B30005,LT0_OFF,2.000000,30000,0.500000,0.010000,56.600000,1.655546e-01,4.287760e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,14.000000,3.243921e-01,8.631326e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,14.426000,3.097122e-01,8.800713e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,14.852000,2.950323e-01,8.970099e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,15.278000,2.803524e-01,9.139486e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,15.704000,2.647226e-01,9.304122e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,16.130000,2.454705e-01,9.404225e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,16.556000,2.270328e-01,9.505913e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,16.982000,2.085033e-01,9.619774e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,17.408000,1.909640e-01,9.721698e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,17.834000,1.742977e-01,9.793700e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,18.260000,1.576203e-01,9.855192e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,18.686000,1.441578e-01,9.894641e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,19.112000,1.328011e-01,9.919652e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,19.538000,1.209088e-01,9.943078e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,19.964000,1.082520e-01,9.952076e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,20.390000,1.007123e-01,9.929344e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,20.816000,9.360599e-02,9.927609e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,21.242000,8.649964e-02,9.925874e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,21.668000,7.939329e-02,9.924139e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,22.094000,7.228695e-02,9.922404e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,22.520000,6.518060e-02,9.920669e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,22.946000,5.833207e-02,9.938146e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,23.372000,5.149472e-02,9.956455e-01
B30006,LT0_OFF,2.000000,30000,1.000000,0.010000,23.798000,4.405488e-02,9.920287e-01
