case_id,mode,gap_mm,freq_hz,target_bn_t,d_lam_mm,lam_type,perp_enable,current_a,bn_mean_t,bx_h_mean_t,by_h_mean_t,l_h,z_ohm,p_tot_w,p_core_w,p_side_w,p_thin31_w
C0475,LT0_OFF,4.000000,200000,0.100000,0.100000,0,0,5.294965e+01,1.002744e-01,3.635034e-03,9.880388e-02,7.403259e-06,9.303214e+00,7.456156e+01,5.535149e+01,2.767749e+01,0.000000e+00
C0476,LT0_OFF,4.000000,200000,0.200000,0.100000,0,0,1.058993e+02,2.005488e-01,7.270068e-03,1.976078e-01,7.403259e-06,9.303214e+00,2.982462e+02,2.214060e+02,1.107099e+02,0.000000e+00
C0477,LT0_OFF,4.000000,200000,0.400000,0.100000,0,0,2.117986e+02,4.010976e-01,1.454014e-02,3.952155e-01,7.403259e-06,9.303214e+00,1.192985e+03,8.856239e+02,4.428398e+02,0.000000e+00
C0478,LT0_OFF,4.000000,200000,0.800000,0.100000,0,0,4.235972e+02,8.021952e-01,2.908027e-02,7.904310e-01,7.403259e-06,9.303214e+00,4.771940e+03,3.542496e+03,1.771359e+03,0.000000e+00
C0479,LT0_OFF,4.000000,200000,1.000000,0.100000,0,0,5.294965e+02,1.002744e+00,3.635034e-02,9.880388e-01,7.403259e-06,9.303214e+00,7.456156e+03,5.535149e+03,2.767749e+03,0.000000e+00
C0480,LT0_OFF,4.000000,200000,1.300000,0.100000,0,0,6.883455e+02,1.303567e+00,4.725544e-02,1.284450e+00,7.403259e-06,9.303214e+00,1.260090e+04,9.354402e+03,4.677495e+03,0.000000e+00
C0481,LT2_ON,2.000000,10000,0.100000,0.010000,2,1,3.053050e+01,1.001348e-01,4.052041e-03,9.901863e-02,1.283962e-05,8.067373e-01,1.597376e-01,6.206215e-03,3.103155e-03,0.000000e+00
C0482,LT2_ON,2.000000,10000,0.200000,0.010000,2,1,6.106100e+01,2.002696e-01,8.104082e-03,1.980373e-01,1.283962e-05,8.067373e-01,6.389506e-01,2.482486e-02,1.241262e-02,0.000000e+00
C0483,LT2_ON,2.000000,10000,0.400000,0.010000,2,1,1.221220e+02,4.005393e-01,1.620816e-02,3.960745e-01,1.283962e-05,8.067373e-01,2.555802e+00,9.929944e-02,4.965048e-02,0.000000e+00
C0484,LT2_ON,2.000000,10000,0.800000,0.010000,2,1,2.442440e+02,8.010786e-01,3.241633e-02,7.921490e-01,1.283962e-05,8.067373e-01,1.022321e+01,3.971978e-01,1.986019e-01,0.000000e+00
C0485,LT2_ON,2.000000,10000,1.000000,0.010000,2,1,3.053050e+02,1.001348e+00,4.052041e-02,9.901863e-01,1.283962e-05,8.067373e-01,1.597376e+01,6.206215e-01,3.103155e-01,0.000000e+00
C0486,LT2_ON,2.000000,10000,1.300000,0.010000,2,1,3.968965e+02,1.301753e+00,5.267653e-02,1.287242e+00,1.283962e-05,8.067373e-01,2.699566e+01,1.048850e+00,5.244332e-01,0.000000e+00
C0487,LT2_ON,2.500000,10000,0.100000,0.010000,2,1,3.657413e+01,1.001692e-01,4.008518e-03,9.871908e-02,1.071796e-05,6.734295e-01,2.263916e-01,6.178823e-03,3.089159e-03,0.000000e+00
C0488,LT2_ON,2.500000,10000,0.200000,0.010000,2,1,7.314826e+01,2.003385e-01,8.017036e-03,1.974382e-01,1.071796e-05,6.734295e-01,9.055665e-01,2.471529e-02,1.235664e-02,0.000000e+00
C0489,LT2_ON,2.500000,10000,0.400000,0.010000,2,1,1.462965e+02,4.006769e-01,1.603407e-02,3.948763e-01,1.071796e-05,6.734295e-01,3.622266e+00,9.886117e-02,4.942654e-02,0.000000e+00
C0490,LT2_ON,2.500000,10000,0.800000,0.010000,2,1,2.925930e+02,8.013539e-01,3.206815e-02,7.897526e-01,1.071796e-05,6.734295e-01,1.448906e+01,3.954447e-01,1.977062e-01,0.000000e+00
C0491,LT2_ON,2.500000,10000,1.000000,0.010000,2,1,3.657413e+02,1.001692e+00,4.008518e-02,9.871908e-01,1.071796e-05,6.734295e-01,2.263916e+01,6.178823e-01,3.089159e-01,0.000000e+00
C0492,LT2_ON,2.500000,10000,1.300000,0.010000,2,1,4.754637e+02,1.302200e+00,5.211074e-02,1.283348e+00,1.071796e-05,6.734295e-01,3.826018e+01,1.044221e+00,5.220678e-01,0.000000e+00
C0493,LT2_ON,3.000000,10000,0.100000,0.010000,2,1,4.222405e+01,1.002017e-01,3.733686e-03,9.858604e-02,9.283809e-06,5.833192e-01,2.994218e-01,6.157301e-03,3.078079e-03,0.000000e+00
C0494,LT2_ON,3.000000,10000,0.200000,0.010000,2,1,8.444810e+01,2.004034e-01,7.467373e-03,1.971721e-01,9.283809e-06,5.833192e-01,1.197687e+00,2.462920e-02,1.231232e-02,0.000000e+00
C0495,LT2_ON,3.000000,10000,0.400000,0.010000,2,1,1.688962e+02,4.008068e-01,1.493475e-02,3.943441e-01,9.283809e-06,5.833192e-01,4.790749e+00,9.851681e-02,4.924926e-02,0.000000e+00
C0496,LT2_ON,3.000000,10000,0.800000,0.010000,2,1,3.377924e+02,8.016135e-01,2.986949e-02,7.886883e-01,9.283809e-06,5.833192e-01,1.916300e+01,3.940673e-01,1.969971e-01,0.000000e+00
C0497,LT2_ON,3.000000,10000,1.000000,0.010000,2,1,4.222405e+02,1.002017e+00,3.733686e-02,9.858604e-01,9.283809e-06,5.833192e-01,2.994218e+01,6.157301e-01,3.078079e-01,0.000000e+00
C0498,LT2_ON,3.000000,10000,1.300000,0.010000,2,1,5.489126e+02,1.302622e+00,4.853792e-02,1.281618e+00,9.283809e-06,5.833192e-01,5.060229e+01,1.040584e+00,5.201954e-01,0.000000e+00
C0499,LT2_ON,4.000000,10000,0.100000,0.010000,2,1,5.259781e+01,1.002779e-01,3.631305e-03,9.881013e-02,7.452781e-06,4.682724e-01,4.602601e-01,6.122950e-03,3.061799e-03,0.000000e+00
C0500,LT2_ON,4.000000,10000,0.200000,0.010000,2,1,1.051956e+02,2.005558e-01,7.262610e-03,1.976203e-01,7.452781e-06,4.682724e-01,1.841040e+00,2.449180e-02,1.224720e-02,0.000000e+00
C0501,LT2_ON,4.000000,10000,0.400000,0.010000,2,1,2.103913e+02,4.011116e-01,1.452522e-02,3.952405e-01,7.452781e-06,4.682724e-01,7.364162e+00,9.796720e-02,4.898879e-02,0.000000e+00
C0502,LT2_ON,4.000000,10000,0.800000,0.010000,2,1,4.207825e+02,8.022231e-01,2.905044e-02,7.904811e-01,7.452781e-06,4.682724e-01,2.945665e+01,3.918688e-01,1.959551e-01,0.000000e+00
C0503,LT2_ON,4.000000,10000,1.000000,0.010000,2,1,5.259781e+02,1.002779e+00,3.631305e-02,9.881013e-01,7.452781e-06,4.682724e-01,4.602601e+01,6.122950e-01,3.061799e-01,0.000000e+00
C0504,LT2_ON,4.000000,10000,1.300000,0.010000,2,1,6.837716e+02,1.303613e+00,4.720697e-02,1.284532e+00,7.452781e-06,4.682724e-01,7.778396e+01,1.034779e+00,5.174441e-01,0.000000e+00
C0505,LT2_ON,2.000000,30000,0.100000,0.010000,2,1,3.053051e+01,1.001348e-01,4.057873e-03,9.901771e-02,1.283961e-05,2.420210e+00,3.718845e-01,5.585133e-02,2.792609e-02,0.000000e+00
C0506,LT2_ON,2.000000,30000,0.200000,0.010000,2,1,6.106102e+01,2.002696e-01,8.115746e-03,1.980354e-01,1.283961e-05,2.420210e+00,1.487538e+00,2.234053e-01,1.117044e-01,0.000000e+00
C0507,LT2_ON,2.000000,30000,0.400000,0.010000,2,1,1.221220e+02,4.005393e-01,1.623149e-02,3.960708e-01,1.283961e-05,2.420210e+00,5.950152e+00,8.936213e-01,4.468175e-01,0.000000e+00
C0508,LT2_ON,2.000000,30000,0.800000,0.010000,2,1,2.442441e+02,8.010786e-01,3.246298e-02,7.921417e-01,1.283961e-05,2.420210e+00,2.380061e+01,3.574485e+00,1.787270e+00,0.000000e+00
C0509,LT2_ON,2.000000,30000,1.000000,0.010000,2,1,3.053051e+02,1.001348e+00,4.057873e-02,9.901771e-01,1.283961e-05,2.420210e+00,3.718845e+01,5.585133e+00,2.792609e+00,0.000000e+00
C0510,LT2_ON,2.000000,30000,1.300000,0.010000,2,1,3.968967e+02,1.301753e+00,5.275235e-02,1.287230e+00,1.283961e-05,2.420210e+00,6.284848e+01,9.438874e+00,4.719509e+00,0.000000e+00
C0511,LT2_ON,2.500000,30000,0.100000,0.010000,2,1,3.657414e+01,1.001692e-01,4.014375e-03,9.871787e-02,1.071795e-05,2.020287e+00,5.080702e-01,5.560485e-02,2.780015e-02,0.000000e+00
C0512,LT2_ON,2.500000,30000,0.200000,0.010000,2,1,7.314828e+01,2.003385e-01,8.028750e-03,1.974357e-01,1.071795e-05,2.020287e+00,2.032281e+00,2.224194e-01,1.112006e-01,0.000000e+00
C0513,LT2_ON,2.500000,30000,0.400000,0.010000,2,1,1.462966e+02,4.006769e-01,1.605750e-02,3.948715e-01,1.071795e-05,2.020287e+00,8.129123e+00,8.896776e-01,4.448024e-01,0.000000e+00
C0514,LT2_ON,2.500000,30000,0.800000,0.010000,2,1,2.925931e+02,8.013539e-01,3.211500e-02,7.897430e-01,1.071795e-05,2.020287e+00,3.251649e+01,3.558710e+00,1.779210e+00,0.000000e+00
C0515,LT2_ON,2.500000,30000,1.000000,0.010000,2,1,3.657414e+02,1.001692e+00,4.014375e-02,9.871787e-01,1.071795e-05,2.020287e+00,5.080702e+01,5.560485e+00,2.780015e+00,0.000000e+00
C0516,LT2_ON,2.500000,30000,1.300000,0.010000,2,1,4.754638e+02,1.302200e+00,5.218688e-02,1.283332e+00,1.071795e-05,2.020287e+00,8.586386e+01,9.397220e+00,4.698225e+00,0.000000e+00
C0517,LT2_ON,3.000000,30000,0.100000,0.010000,2,1,4.222406e+01,1.002017e-01,3.739718e-03,9.858476e-02,9.283806e-06,1.749956e+00,6.563096e-01,5.541119e-02,2.770045e-02,0.000000e+00
C0518,LT2_ON,3.000000,30000,0.200000,0.010000,2,1,8.444813e+01,2.004034e-01,7.479436e-03,1.971695e-01,9.283806e-06,1.749956e+00,2.625238e+00,2.216448e-01,1.108018e-01,0.000000e+00
C0519,LT2_ON,3.000000,30000,0.400000,0.010000,2,1,1.688963e+02,4.008068e-01,1.495887e-02,3.943390e-01,9.283806e-06,1.749956e+00,1.050095e+01,8.865791e-01,4.432072e-01,0.000000e+00
C0520,LT2_ON,3.000000,30000,0.800000,0.010000,2,1,3.377925e+02,8.016135e-01,2.991775e-02,7.886781e-01,9.283806e-06,1.749956e+00,4.200381e+01,3.546316e+00,1.772829e+00,0.000000e+00
C0521,LT2_ON,3.000000,30000,1.000000,0.010000,2,1,4.222406e+02,1.002017e+00,3.739718e-02,9.858476e-01,9.283806e-06,1.749956e+00,6.563096e+01,5.541119e+00,2.770045e+00,0.000000e+00
C0522,LT2_ON,3.000000,30000,1.300000,0.010000,2,1,5.489128e+02,1.302622e+00,4.861634e-02,1.281602e+00,9.283806e-06,1.749956e+00,1.109163e+02,9.364492e+00,4.681376e+00,0.000000e+00
C0523,LT2_ON,4.000000,30000,0.100000,0.010000,2,1,5.259783e+01,1.002779e-01,3.637961e-03,9.880891e-02,7.452779e-06,1.404816e+00,9.791676e-01,5.510211e-02,2.755397e-02,0.000000e+00
C0524,LT2_ON,4.000000,30000,0.200000,0.010000,2,1,1.051957e+02,2.005558e-01,7.275922e-03,1.976178e-01,7.452779e-06,1.404816e+00,3.916670e+00,2.204084e-01,1.102159e-01,0.000000e+00
C0525,LT2_ON,4.000000,30000,0.400000,0.010000,2,1,2.103913e+02,4.011116e-01,1.455184e-02,3.952356e-01,7.452779e-06,1.404816e+00,1.566668e+01,8.816338e-01,4.408635e-01,0.000000e+00
C0526,LT2_ON,4.000000,30000,0.800000,0.010000,2,1,4.207826e+02,8.022231e-01,2.910369e-02,7.904713e-01,7.452779e-06,1.404816e+00,6.266673e+01,3.526535e+00,1.763454e+00,0.000000e+00
C0527,LT2_ON,4.000000,30000,1.000000,0.010000,2,1,5.259783e+02,1.002779e+00,3.637961e-02,9.880891e-01,7.452779e-06,1.404816e+00,9.791676e+01,5.510211e+00,2.755397e+00,0.000000e+00
C0528,LT2_ON,4.000000,30000,1.300000,0.010000,2,1,6.837718e+02,1.303613e+00,4.729349e-02,1.284516e+00,7.452779e-06,1.404816e+00,1.654793e+02,9.312257e+00,4.656621e+00,0.000000e+00
C0529,LT2_ON,2.000000,100000,0.100000,0.010000,2,1,3.053066e+01,1.001348e-01,4.122654e-03,9.900723e-02,1.283955e-05,8.067328e+00,2.782468e+00,6.199867e-01,3.099981e-01,0.000000e+00
C0530,LT2_ON,2.000000,100000,0.200000,0.010000,2,1,6.106133e+01,2.002696e-01,8.245308e-03,1.980145e-01,1.283955e-05,8.067328e+00,1.112987e+01,2.479947e+00,1.239993e+00,0.000000e+00
C0531,LT2_ON,2.000000,100000,0.400000,0.010000,2,1,1.221227e+02,4.005393e-01,1.649062e-02,3.960289e-01,1.283955e-05,8.067328e+00,4.451949e+01,9.919788e+00,4.959970e+00,0.000000e+00
C0532,LT2_ON,2.000000,100000,0.800000,0.010000,2,1,2.442453e+02,8.010786e-01,3.298123e-02,7.920579e-01,1.283955e-05,8.067328e+00,1.780780e+02,3.967915e+01,1.983988e+01,0.000000e+00
C0533,LT2_ON,2.000000,100000,1.000000,0.010000,2,1,3.053066e+02,1.001348e+00,4.122654e-02,9.900723e-01,1.283955e-05,8.067328e+00,2.782468e+02,6.199867e+01,3.099981e+01,0.000000e+00
C0534,LT2_ON,2.000000,100000,1.300000,0.010000,2,1,3.968986e+02,1.301753e+00,5.359450e-02,1.287094e+00,1.283955e-05,8.067328e+00,4.702371e+02,1.047778e+02,5.238969e+01,0.000000e+00
C0535,LT2_ON,2.500000,100000,0.100000,0.010000,2,1,3.657429e+01,1.001692e-01,4.079409e-03,9.870417e-02,1.071791e-05,6.734262e+00,3.708771e+00,6.172541e-01,3.086016e-01,0.000000e+00
C0536,LT2_ON,2.500000,100000,0.200000,0.010000,2,1,7.314859e+01,2.003385e-01,8.158819e-03,1.974083e-01,1.071791e-05,6.734262e+00,1.483509e+01,2.469016e+00,1.234406e+00,0.000000e+00
C0537,LT2_ON,2.500000,100000,0.400000,0.010000,2,1,1.462972e+02,4.006769e-01,1.631764e-02,3.948167e-01,1.071791e-05,6.734262e+00,5.934034e+01,9.876066e+00,4.937626e+00,0.000000e+00
C0538,LT2_ON,2.500000,100000,0.800000,0.010000,2,1,2.925943e+02,8.013539e-01,3.263528e-02,7.896334e-01,1.071791e-05,6.734262e+00,2.373614e+02,3.950426e+01,1.975050e+01,0.000000e+00
C0539,LT2_ON,2.500000,100000,1.000000,0.010000,2,1,3.657429e+02,1.001692e+00,4.079409e-02,9.870417e-01,1.071791e-05,6.734262e+00,3.708771e+02,6.172541e+01,3.086016e+01,0.000000e+00
C0540,LT2_ON,2.500000,100000,1.300000,0.010000,2,1,4.754658e+02,1.302200e+00,5.303232e-02,1.283154e+00,1.071791e-05,6.734262e+00,6.267824e+02,1.043159e+02,5.215367e+01,0.000000e+00
C0541,LT2_ON,3.000000,100000,0.100000,0.010000,2,1,4.222422e+01,1.002017e-01,3.806667e-03,9.857025e-02,9.283772e-06,5.833166e+00,4.711644e+00,6.151080e-01,3.074965e-01,0.000000e+00
C0542,LT2_ON,3.000000,100000,0.200000,0.010000,2,1,8.444843e+01,2.004034e-01,7.613334e-03,1.971405e-01,9.283772e-06,5.833166e+00,1.884658e+01,2.460432e+00,1.229986e+00,0.000000e+00
C0543,LT2_ON,3.000000,100000,0.400000,0.010000,2,1,1.688969e+02,4.008068e-01,1.522667e-02,3.942810e-01,9.283772e-06,5.833166e+00,7.538631e+01,9.841727e+00,4.919944e+00,0.000000e+00
C0544,LT2_ON,3.000000,100000,0.800000,0.010000,2,1,3.377937e+02,8.016135e-01,3.045334e-02,7.885620e-01,9.283772e-06,5.833166e+00,3.015452e+02,3.936691e+01,1.967978e+01,0.000000e+00
C0545,LT2_ON,3.000000,100000,1.000000,0.010000,2,1,4.222422e+02,1.002017e+00,3.806667e-02,9.857025e-01,9.283772e-06,5.833166e+00,4.711644e+02,6.151080e+01,3.074965e+01,0.000000e+00
C0546,LT2_ON,3.000000,100000,1.300000,0.010000,2,1,5.489148e+02,1.302622e+00,4.948667e-02,1.281413e+00,9.283772e-06,5.833166e+00,7.962679e+02,1.039532e+02,5.196691e+01,0.000000e+00
C0547,LT2_ON,4.000000,100000,0.100000,0.010000,2,1,5.259798e+01,1.002779e-01,3.711701e-03,9.879499e-02,7.452757e-06,4.682706e+00,6.875600e+00,6.116833e-01,3.058738e-01,0.000000e+00
C0548,LT2_ON,4.000000,100000,0.200000,0.010000,2,1,1.051960e+02,2.005558e-01,7.423402e-03,1.975900e-01,7.452757e-06,4.682706e+00,2.750240e+01,2.446733e+00,1.223495e+00,0.000000e+00
C0549,LT2_ON,4.000000,100000,0.400000,0.010000,2,1,2.103919e+02,4.011116e-01,1.484680e-02,3.951800e-01,7.452757e-06,4.682706e+00,1.100096e+02,9.786933e+00,4.893981e+00,0.000000e+00
C0550,LT2_ON,4.000000,100000,0.800000,0.010000,2,1,4.207839e+02,8.022231e-01,2.969361e-02,7.903599e-01,7.452757e-06,4.682706e+00,4.400384e+02,3.914773e+01,1.957592e+01,0.000000e+00
C0551,LT2_ON,4.000000,100000,1.000000,0.010000,2,1,5.259798e+02,1.002779e+00,3.711701e-02,9.879499e-01,7.452757e-06,4.682706e+00,6.875600e+02,6.116833e+01,3.058738e+01,0.000000e+00
C0552,LT2_ON,4.000000,100000,1.300000,0.010000,2,1,6.837738e+02,1.303613e+00,4.825211e-02,1.284335e+00,7.452757e-06,4.682706e+00,1.161976e+03,1.033745e+02,5.169267e+01,0.000000e+00
C0553,LT2_ON,2.000000,200000,0.100000,0.010000,2,1,3.053116e+01,1.001348e-01,4.317805e-03,9.897252e-02,1.283934e-05,1.613439e+01,1.069594e+01,2.472195e+00,1.236117e+00,0.000000e+00
C0554,LT2_ON,2.000000,200000,0.200000,0.010000,2,1,6.106231e+01,2.002697e-01,8.635610e-03,1.979450e-01,1.283934e-05,1.613439e+01,4.278375e+01,9.888780e+00,4.944469e+00,0.000000e+00
C0555,LT2_ON,2.000000,200000,0.400000,0.010000,2,1,1.221246e+02,4.005393e-01,1.727122e-02,3.958901e-01,1.283934e-05,1.613439e+01,1.711350e+02,3.955512e+01,1.977787e+01,0.000000e+00
C0556,LT2_ON,2.000000,200000,0.800000,0.010000,2,1,2.442493e+02,8.010786e-01,3.454244e-02,7.917802e-01,1.283934e-05,1.613439e+01,6.845400e+02,1.582205e+02,7.911150e+01,0.000000e+00
C0557,LT2_ON,2.000000,200000,1.000000,0.010000,2,1,3.053116e+02,1.001348e+00,4.317805e-02,9.897252e-01,1.283934e-05,1.613439e+01,1.069594e+03,2.472195e+02,1.236117e+02,0.000000e+00
C0558,LT2_ON,2.000000,200000,1.300000,0.010000,2,1,3.969050e+02,1.301753e+00,5.613147e-02,1.286643e+00,1.283934e-05,1.613439e+01,1.807613e+03,4.178010e+02,2.089038e+02,0.000000e+00
C0559,LT2_ON,2.500000,200000,0.100000,0.010000,2,1,3.657479e+01,1.001692e-01,4.275089e-03,9.865899e-02,1.071777e-05,1.346834e+01,1.421658e+01,2.461342e+00,1.230567e+00,0.000000e+00
C0560,LT2_ON,2.500000,200000,0.200000,0.010000,2,1,7.314958e+01,2.003385e-01,8.550179e-03,1.973180e-01,1.071777e-05,1.346834e+01,5.686633e+01,9.845366e+00,4.922269e+00,0.000000e+00
C0561,LT2_ON,2.500000,200000,0.400000,0.010000,2,1,1.462992e+02,4.006770e-01,1.710036e-02,3.946359e-01,1.071777e-05,1.346834e+01,2.274653e+02,3.938147e+01,1.968908e+01,0.000000e+00
C0562,LT2_ON,2.500000,200000,0.800000,0.010000,2,1,2.925983e+02,8.013539e-01,3.420071e-02,7.892719e-01,1.071777e-05,1.346834e+01,9.098613e+02,1.575259e+02,7.875631e+01,0.000000e+00
C0563,LT2_ON,2.500000,200000,1.000000,0.010000,2,1,3.657479e+02,1.001692e+00,4.275089e-02,9.865899e-01,1.071777e-05,1.346834e+01,1.421658e+03,2.461342e+02,1.230567e+02,0.000000e+00
C0564,LT2_ON,2.500000,200000,1.300000,0.010000,2,1,4.754723e+02,1.302200e+00,5.557616e-02,1.282567e+00,1.071777e-05,1.346834e+01,2.402603e+03,4.159667e+02,2.079659e+02,0.000000e+00
C0565,LT2_ON,3.000000,200000,0.100000,0.010000,2,1,4.222471e+01,1.002017e-01,4.007833e-03,9.852217e-02,9.283663e-06,1.166619e+01,1.802564e+01,2.452829e+00,1.226181e+00,0.000000e+00
C0566,LT2_ON,3.000000,200000,0.200000,0.010000,2,1,8.444943e+01,2.004034e-01,8.015666e-03,1.970443e-01,9.283663e-06,1.166619e+01,7.210255e+01,9.811314e+00,4.904722e+00,0.000000e+00
C0567,LT2_ON,3.000000,200000,0.400000,0.010000,2,1,1.688989e+02,4.008068e-01,1.603133e-02,3.940887e-01,9.283663e-06,1.166619e+01,2.884102e+02,3.924526e+01,1.961889e+01,0.000000e+00
C0568,LT2_ON,3.000000,200000,0.800000,0.010000,2,1,3.377977e+02,8.016136e-01,3.206267e-02,7.881774e-01,9.283663e-06,1.166619e+01,1.153641e+03,1.569810e+02,7.847556e+01,0.000000e+00
C0569,LT2_ON,3.000000,200000,1.000000,0.010000,2,1,4.222471e+02,1.002017e+00,4.007833e-02,9.852217e-01,9.283663e-06,1.166619e+01,1.802564e+03,2.452829e+02,1.226181e+02,0.000000e+00
C0570,LT2_ON,3.000000,200000,1.300000,0.010000,2,1,5.489213e+02,1.302622e+00,5.210183e-02,1.280788e+00,9.283663e-06,1.166619e+01,3.046333e+03,4.145280e+02,2.072245e+02,0.000000e+00
C0571,LT2_ON,4.000000,200000,0.100000,0.010000,2,1,5.259848e+01,1.002779e-01,3.931868e-03,9.874882e-02,7.452686e-06,9.365322e+00,2.623481e+01,2.439252e+00,1.219751e+00,0.000000e+00
C0572,LT2_ON,4.000000,200000,0.200000,0.010000,2,1,1.051970e+02,2.005558e-01,7.863736e-03,1.974976e-01,7.452686e-06,9.365322e+00,1.049393e+02,9.757009e+00,4.879005e+00,0.000000e+00
C0573,LT2_ON,4.000000,200000,0.400000,0.010000,2,1,2.103939e+02,4.011116e-01,1.572747e-02,3.949953e-01,7.452686e-06,9.365322e+00,4.197570e+02,3.902804e+01,1.951602e+01,0.000000e+00
C0574,LT2_ON,4.000000,200000,0.800000,0.010000,2,1,4.207879e+02,8.022232e-01,3.145494e-02,7.899906e-01,7.452686e-06,9.365322e+00,1.679028e+03,1.561121e+02,7.806408e+01,0.000000e+00
C0575,LT2_ON,4.000000,200000,1.000000,0.010000,2,1,5.259848e+02,1.002779e+00,3.931868e-02,9.874882e-01,7.452686e-06,9.365322e+00,2.623481e+03,2.439252e+02,1.219751e+02,0.000000e+00
C0576,LT2_ON,4.000000,200000,1.300000,0.010000,2,1,6.837803e+02,1.303613e+00,5.111428e-02,1.283735e+00,7.452686e-06,9.365322e+00,4.433684e+03,4.122336e+02,2.061380e+02,0.000000e+00
C0577,LT2_ON,2.000000,10000,0.100000,0.018000,2,1,3.053051e+01,1.001348e-01,4.058962e-03,9.901754e-02,1.283961e-05,8.067369e-01,1.723317e-01,2.010617e-02,1.005324e-02,0.000000e+00
C0578,LT2_ON,2.000000,10000,0.200000,0.018000,2,1,6.106103e+01,2.002696e-01,8.117924e-03,1.980351e-01,1.283961e-05,8.067369e-01,6.893266e-01,8.042467e-02,4.021295e-02,0.000000e+00
C0579,LT2_ON,2.000000,10000,0.400000,0.018000,2,1,1.221221e+02,4.005393e-01,1.623585e-02,3.960701e-01,1.283961e-05,8.067369e-01,2.757306e+00,3.216987e-01,1.608518e-01,0.000000e+00
C0580,LT2_ON,2.000000,10000,0.800000,0.018000,2,1,2.442441e+02,8.010786e-01,3.247170e-02,7.921403e-01,1.283961e-05,8.067369e-01,1.102923e+01,1.286795e+00,6.434072e-01,0.000000e+00
C0581,LT2_ON,2.000000,10000,1.000000,0.018000,2,1,3.053051e+02,1.001348e+00,4.058962e-02,9.901754e-01,1.283961e-05,8.067369e-01,1.723317e+01,2.010617e+00,1.005324e+00,0.000000e+00
C0582,LT2_ON,2.000000,10000,1.300000,0.018000,2,1,3.968967e+02,1.301753e+00,5.276651e-02,1.287228e+00,1.283961e-05,8.067369e-01,2.912405e+01,3.397942e+00,1.698997e+00,0.000000e+00
C0583,LT2_ON,2.500000,10000,0.100000,0.018000,2,1,3.657414e+01,1.001692e-01,4.015469e-03,9.871765e-02,1.071795e-05,6.734292e-01,2.389937e-01,2.001744e-02,1.000790e-02,0.000000e+00
C0584,LT2_ON,2.500000,10000,0.200000,0.018000,2,1,7.314829e+01,2.003385e-01,8.030938e-03,1.974353e-01,1.071795e-05,6.734292e-01,9.559749e-01,8.006976e-02,4.003160e-02,0.000000e+00
C0585,LT2_ON,2.500000,10000,0.400000,0.018000,2,1,1.462966e+02,4.006769e-01,1.606188e-02,3.948706e-01,1.071795e-05,6.734292e-01,3.823899e+00,3.202790e-01,1.601264e-01,0.000000e+00
C0586,LT2_ON,2.500000,10000,0.800000,0.018000,2,1,2.925932e+02,8.013539e-01,3.212375e-02,7.897412e-01,1.071795e-05,6.734292e-01,1.529560e+01,1.281116e+00,6.405056e-01,0.000000e+00
C0587,LT2_ON,2.500000,10000,1.000000,0.018000,2,1,3.657414e+02,1.001692e+00,4.015469e-02,9.871765e-01,1.071795e-05,6.734292e-01,2.389937e+01,2.001744e+00,1.000790e+00,0.000000e+00
C0588,LT2_ON,2.500000,10000,1.300000,0.018000,2,1,4.754639e+02,1.302200e+00,5.220110e-02,1.283329e+00,1.071795e-05,6.734292e-01,4.038994e+01,3.382947e+00,1.691335e+00,0.000000e+00
C0589,LT2_ON,3.000000,10000,0.100000,0.018000,2,1,4.222407e+01,1.002017e-01,3.740845e-03,9.858452e-02,9.283805e-06,5.833190e-01,3.120350e-01,1.994773e-02,9.972010e-03,0.000000e+00
C0590,LT2_ON,3.000000,10000,0.200000,0.018000,2,1,8.444813e+01,2.004034e-01,7.481689e-03,1.971690e-01,9.283805e-06,5.833190e-01,1.248140e+00,7.979090e-02,3.988804e-02,0.000000e+00
C0591,LT2_ON,3.000000,10000,0.400000,0.018000,2,1,1.688963e+02,4.008068e-01,1.496338e-02,3.943381e-01,9.283805e-06,5.833190e-01,4.992561e+00,3.191636e-01,1.595522e-01,0.000000e+00
C0592,LT2_ON,3.000000,10000,0.800000,0.018000,2,1,3.377925e+02,8.016135e-01,2.992676e-02,7.886762e-01,9.283805e-06,5.833190e-01,1.997024e+01,1.276654e+00,6.382087e-01,0.000000e+00
C0593,LT2_ON,3.000000,10000,1.000000,0.018000,2,1,4.222407e+02,1.002017e+00,3.740845e-02,9.858452e-01,9.283805e-06,5.833190e-01,3.120350e+01,1.994773e+00,9.972010e-01,0.000000e+00
C0594,LT2_ON,3.000000,10000,1.300000,0.018000,2,1,5.489128e+02,1.302622e+00,4.863098e-02,1.281599e+00,9.283805e-06,5.833190e-01,5.273392e+01,3.371166e+00,1.685270e+00,0.000000e+00
C0595,LT2_ON,4.000000,10000,0.100000,0.018000,2,1,5.259783e+01,1.002779e-01,3.639204e-03,9.880868e-02,7.452779e-06,4.682723e-01,4.728982e-01,1.983646e-02,9.919280e-03,0.000000e+00
C0596,LT2_ON,4.000000,10000,0.200000,0.018000,2,1,1.051957e+02,2.005558e-01,7.278407e-03,1.976174e-01,7.452779e-06,4.682723e-01,1.891593e+00,7.934584e-02,3.967712e-02,0.000000e+00
